PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17867818","Adaptive filtering for global interference cancellation and real-time recovery of evoked brain activity: a Monte Carlo simulation study","Zhang Q, Brown EN, Strangman GE.","J Biomed Opt. 2007 Jul-Aug;12(4):044014. doi: 10.1117/1.2754714.","Zhang Q","J Biomed Opt","2007","2007/09/18","","","10.1117/1.2754714"
"17475511","An MEG-based brain-computer interface (BCI)","Mellinger J, Schalk G, Braun C, Preissl H, Rosenstiel W, Birbaumer N, Kübler A.","Neuroimage. 2007 Jul 1;36(3):581-93. doi: 10.1016/j.neuroimage.2007.03.019. Epub 2007 Mar 27.","Mellinger J","Neuroimage","2007","2007/05/04","PMC2017111","NIHMS29261","10.1016/j.neuroimage.2007.03.019"
"17335907","Spatial-temporal analysis of fetal bio-magnetic signals","Soni P, Chan Y, Eswaran H, Wilson JD, Murphy P, Lowery CL.","J Neurosci Methods. 2007 May 15;162(1-2):333-45. doi: 10.1016/j.jneumeth.2006.12.015. Epub 2007 Jan 7.","Soni P","J Neurosci Methods","2007","2007/03/06","PMC2702244","NIHMS22058","10.1016/j.jneumeth.2006.12.015"
"17381439","Improving the interpretation of ictal scalp EEG: BSS-CCA algorithm for muscle artifact removal","Vergult A, De Clercq W, Palmini A, Vanrumste B, Dupont P, Van Huffel S, Van Paesschen W.","Epilepsia. 2007 May;48(5):950-8. doi: 10.1111/j.1528-1167.2007.01031.x. Epub 2007 Mar 22.","Vergult A","Epilepsia","2007","2007/03/27","","","10.1111/j.1528-1167.2007.01031.x"
"17460803","Electroencephalography artifacts in workplace alertness monitoring","Gale J, Signal TL, Garden AL, Gander PH.","Scand J Work Environ Health. 2007 Apr;33(2):148-52. doi: 10.5271/sjweh.1119.","Gale J","Scand J Work Environ Health","2007","2007/04/27","","","10.5271/sjweh.1119"
"17188898","Enhanced detection of artifacts in EEG data using higher-order statistics and independent component analysis","Delorme A, Sejnowski T, Makeig S.","Neuroimage. 2007 Feb 15;34(4):1443-9. doi: 10.1016/j.neuroimage.2006.11.004. Epub 2006 Dec 26.","Delorme A","Neuroimage","2007","2006/12/26","PMC2895624","NIHMS18541","10.1016/j.neuroimage.2006.11.004"
"17295626","Reduction of EEG myogenic artifact with botulinum toxin during video-EEG monitoring","Grant AC, Hermanowicz N.","Epilepsia. 2007 Feb;48(2):324-9. doi: 10.1111/j.1528-1167.2006.00930.x.","Grant AC","Epilepsia","2007","2007/02/14","","","10.1111/j.1528-1167.2006.00930.x"
"17295617","PET imaging in the photosensitive baboon: case-controlled study","Szabó CA, Narayana S, Kochunov PV, Franklin C, Knape K, Davis MD, Fox PT, Leland MM, Williams JT.","Epilepsia. 2007 Feb;48(2):245-53. doi: 10.1111/j.1528-1167.2006.00949.x.","Szabó CA","Epilepsia","2007","2007/02/14","","","10.1111/j.1528-1167.2006.00949.x"
"17112747","Complete artifact removal for EEG recorded during continuous fMRI using independent component analysis","Mantini D, Perrucci MG, Cugini S, Ferretti A, Romani GL, Del Gratta C.","Neuroimage. 2007 Jan 15;34(2):598-607. doi: 10.1016/j.neuroimage.2006.09.037. Epub 2006 Nov 16.","Mantini D","Neuroimage","2007","2006/11/23","","","10.1016/j.neuroimage.2006.09.037"
"18354722","Enhanced detection of visual-evoked potentials in brain-computer interface using genetic algorithm and cyclostationary analysis","Gupta CN, Palaniappan R.","Comput Intell Neurosci. 2007;2007:28692. doi: 10.1155/2007/28692.","Gupta CN","Comput Intell Neurosci","2007","2008/03/21","PMC2266790","","10.1155/2007/28692"
"18350133","The self-paced graz brain-computer interface: methods and applications","Scherer R, Schloegl A, Lee F, Bischof H, Jansa J, Pfurtscheller G.","Comput Intell Neurosci. 2007;2007:79826. doi: 10.1155/2007/79826.","Scherer R","Comput Intell Neurosci","2007","2008/03/20","PMC2266812","","10.1155/2007/79826"
"18288258","Removing ocular movement artefacts by a joint smoothened subspace estimator","Phlypo R, Boon P, D'Asseler Y, Lemahieu I.","Comput Intell Neurosci. 2007;2007:75079. doi: 10.1155/2007/75079.","Phlypo R","Comput Intell Neurosci","2007","2008/02/22","PMC2233983","","10.1155/2007/75079"
"16707025","Dataset of manually measured QT intervals in the electrocardiogram","Christov I, Dotsinsky I, Simova I, Prokopova R, Trendafilova E, Naydenov S.","Biomed Eng Online. 2006 May 18;5:31. doi: 10.1186/1475-925X-5-31.","Christov I","Biomed Eng Online","2006","2006/05/19","PMC1524770","","10.1186/1475-925X-5-31"
"16360320","A graphical model for estimating stimulus-evoked brain responses from magnetoencephalography data with large background brain activity","Nagarajan SS, Attias HT, Hild KE 2nd, Sekihara K.","Neuroimage. 2006 Apr 1;30(2):400-16. doi: 10.1016/j.neuroimage.2005.09.055. Epub 2005 Dec 19.","Nagarajan SS","Neuroimage","2006","2005/12/20","PMC4071224","NIHMS23496","10.1016/j.neuroimage.2005.09.055"
"16499759","Temporal and extratemporal BOLD responses to temporal lobe interictal spikes","Kobayashi E, Bagshaw AP, Bénar CG, Aghakhani Y, Andermann F, Dubeau F, Gotman J.","Epilepsia. 2006 Feb;47(2):343-54. doi: 10.1111/j.1528-1167.2006.00427.x.","Kobayashi E","Epilepsia","2006","2006/02/28","","","10.1111/j.1528-1167.2006.00427.x"
"16539925","[Use of the Bispectral Index in monitoring critically-ill children]","Mencía Bartolomé S, López-Herce Cid J, Lamas Ferreiro A, Borrego Domínguez R, Sancho Pérez L, Carrillo Alvarez A.","An Pediatr (Barc). 2006 Jan;64(1):96-9. doi: 10.1016/s1695-4033(06)70017-0.","Mencía Bartolomé S","An Pediatr (Barc)","2006","2006/03/17","","","10.1016/s1695-4033(06)70017-0"
"16285403","Wavelet-based cascaded adaptive filter for removing baseline drift in pulse waveforms","Xu L, Zhang D, Wang K.","IEEE Trans Biomed Eng. 2005 Nov;52(11):1973-5. doi: 10.1109/TBME.2005.856296.","Xu L","IEEE Trans Biomed Eng","2005","2005/11/16","","","10.1109/TBME.2005.856296"
"15954138","Visual evoked potentials recovered from fMRI scan periods","Becker R, Ritter P, Moosmann M, Villringer A.","Hum Brain Mapp. 2005 Nov;26(3):221-30. doi: 10.1002/hbm.20152.","Becker R","Hum Brain Mapp","2005","2005/06/15","PMC6871731","","10.1002/hbm.20152"
"16178637","Effects of skin on bias and reproducibility of near-infrared spectroscopy measurement of cerebral oxygenation changes in porcine brain","Klaessens JH, Hopman JC, Liem KD, van Os SH, Thijssen JM.","J Biomed Opt. 2005 Jul-Aug;10(4):44003. doi: 10.1117/1.1989315.","Klaessens JH","J Biomed Opt","2005","2005/09/24","","","10.1117/1.1989315"
"15678479","Visual evoked potentials may be recorded simultaneously with fMRI scanning: A validation study","Comi E, Annovazzi P, Silva AM, Cursi M, Blasi V, Cadioli M, Inuggi A, Falini A, Comi G, Leocani L.","Hum Brain Mapp. 2005 Apr;24(4):291-8. doi: 10.1002/hbm.20087.","Comi E","Hum Brain Mapp","2005","2005/01/29","PMC6871709","","10.1002/hbm.20087"
"15730538","Removing eye-movement artifacts from the EEG during the intracarotid amobarbital procedure","Zhou W, Gotman J.","Epilepsia. 2005 Mar;46(3):409-14. doi: 10.1111/j.0013-9580.2005.50704.x.","Zhou W","Epilepsia","2005","2005/02/26","","","10.1111/j.0013-9580.2005.50704.x"
"15678533","Real-time display of artifact-free electroencephalography during functional magnetic resonance imaging and magnetic resonance spectroscopy in an animal model of epilepsy","Mirsattari SM, Ives JR, Bihari F, Leung LS, Menon RS, Bartha R.","Magn Reson Med. 2005 Feb;53(2):456-64. doi: 10.1002/mrm.20357.","Mirsattari SM","Magn Reson Med","2005","2005/01/29","","","10.1002/mrm.20357"
"16284414","Dangerous phase","Schiff SJ.","Neuroinformatics. 2005;3(4):315-8. doi: 10.1385/NI:3:4:315.","Schiff SJ","Neuroinformatics","2005","2005/11/15","PMC1469234","NIHMS9173","10.1385/NI:3:4:315"
"16193448","[Mathematical analyses in the study of electroencephalographic signals]","Urrestarazu E, Iriarte J.","Rev Neurol. 2005 Oct 1-15;41(7):423-34.","Urrestarazu E","Rev Neurol","2005","2005/09/30","","",""
"15377585","Awareness and the EEG power spectrum: analysis of frequencies","Dressler O, Schneider G, Stockmanns G, Kochs EF.","Br J Anaesth. 2004 Dec;93(6):806-9. doi: 10.1093/bja/aeh270. Epub 2004 Sep 17.","Dressler O","Br J Anaesth","2004","2004/09/21","","","10.1093/bja/aeh270"
"15329072","Independent component analysis removing artifacts in ictal recordings","Urrestarazu E, Iriarte J, Alegre M, Valencia M, Viteri C, Artieda J.","Epilepsia. 2004 Sep;45(9):1071-8. doi: 10.1111/j.0013-9580.2004.12104.x.","Urrestarazu E","Epilepsia","2004","2004/08/27","","","10.1111/j.0013-9580.2004.12104.x"
"15277914","Signal verification of middle latency auditory evoked potentials by automated detection of the brainstem response","Schneider G, Kochs EF, Arenbeck H, Gallinat M, Stockmanns G.","Anesthesiology. 2004 Aug;101(2):321-6. doi: 10.1097/00000542-200408000-00012.","Schneider G","Anesthesiology","2004","2004/07/28","","","10.1097/00000542-200408000-00012"
"15254093","Target selection in area V4 during a multidimensional visual search task","Ogawa T, Komatsu H.","J Neurosci. 2004 Jul 14;24(28):6371-82. doi: 10.1523/JNEUROSCI.0569-04.2004.","Ogawa T","J Neurosci","2004","2004/07/16","PMC6729540","","10.1523/JNEUROSCI.0569-04.2004"
"15195285","EEG-fMRI of focal epileptic spikes: analysis with multiple haemodynamic functions and comparison with gadolinium-enhanced MR angiograms","Bagshaw AP, Aghakhani Y, Bénar CG, Kobayashi E, Hawco C, Dubeau F, Pike GB, Gotman J.","Hum Brain Mapp. 2004 Jul;22(3):179-92. doi: 10.1002/hbm.20024.","Bagshaw AP","Hum Brain Mapp","2004","2004/06/15","PMC6871989","","10.1002/hbm.20024"
"15149300","Electroencephalogram-triggered functional magnetic resonance imaging in focal epilepsy","Kikuchi S, Kubota F, Nishijima K, Hirai N, Washiya S, Fukuda J, Takahashi A, Shibata N, Kato S.","Psychiatry Clin Neurosci. 2004 Jun;58(3):319-23. doi: 10.1111/j.1440-1819.2004.01238.x.","Kikuchi S","Psychiatry Clin Neurosci","2004","2004/05/20","","","10.1111/j.1440-1819.2004.01238.x"
"15244849","Transmission of stimulus-locked responses in two coupled phase oscillators","Tass PA.","Phys Rev E Stat Nonlin Soft Matter Phys. 2004 May;69(5 Pt 1):051909. doi: 10.1103/PhysRevE.69.051909. Epub 2004 May 24.","Tass PA","Phys Rev E Stat Nonlin Soft Matter Phys","2004","2004/07/13","","","10.1103/PhysRevE.69.051909"
"15101830","Very fast rhythmic activity on scalp EEG associated with epileptic spasms","Kobayashi K, Oka M, Akiyama T, Inoue T, Abiru K, Ogino T, Yoshinaga H, Ohtsuka Y, Oka E.","Epilepsia. 2004 May;45(5):488-96. doi: 10.1111/j.0013-9580.2004.45703.x.","Kobayashi K","Epilepsia","2004","2004/04/23","","","10.1111/j.0013-9580.2004.45703.x"
"15102499","EEGLAB: an open source toolbox for analysis of single-trial EEG dynamics including independent component analysis","Delorme A, Makeig S.","J Neurosci Methods. 2004 Mar 15;134(1):9-21. doi: 10.1016/j.jneumeth.2003.10.009.","Delorme A","J Neurosci Methods","2004","2004/04/23","","","10.1016/j.jneumeth.2003.10.009"
"15122432","Quantitative electroencephalography (qEEG) to discriminate primary degenerative dementia from major depressive disorder (depression)","Deslandes A, Veiga H, Cagy M, Fiszman A, Piedade R, Ribeiro P.","Arq Neuropsiquiatr. 2004 Mar;62(1):44-50. doi: 10.1590/s0004-282x2004000100008. Epub 2004 Apr 28.","Deslandes A","Arq Neuropsiquiatr","2004","2004/05/04","","","10.1590/s0004-282x2004000100008"
"15032997","Automatic removal of eye movement and blink artifacts from EEG data using blind component separation","Joyce CA, Gorodnitsky IF, Kutas M.","Psychophysiology. 2004 Mar;41(2):313-25. doi: 10.1111/j.1469-8986.2003.00141.x.","Joyce CA","Psychophysiology","2004","2004/03/23","","","10.1111/j.1469-8986.2003.00141.x"
"14741675","Noninvasive measurement of neuronal activity with near-infrared optical imaging","Franceschini MA, Boas DA.","Neuroimage. 2004 Jan;21(1):372-86. doi: 10.1016/j.neuroimage.2003.09.040.","Franceschini MA","Neuroimage","2004","2004/01/27","PMC3786741","NIHMS347708","10.1016/j.neuroimage.2003.09.040"
"14618068","Linear and nonlinear measures and seizure anticipation in temporal lobe epilepsy","Li D, Zhou W, Drury I, Savit R.","J Comput Neurosci. 2003 Nov-Dec;15(3):335-45. doi: 10.1023/a:1027415927155.","Li D","J Comput Neurosci","2003","2003/11/18","","","10.1023/a:1027415927155"
"12876231","Deep brain stimulation of the subthalamic nucleus in Parkinson's disease: evaluation of active electrode contacts","Hamel W, Fietzek U, Morsnowski A, Schrader B, Herzog J, Weinert D, Pfister G, Müller D, Volkmann J, Deuschl G, Mehdorn HM.","J Neurol Neurosurg Psychiatry. 2003 Aug;74(8):1036-46. doi: 10.1136/jnnp.74.8.1036.","Hamel W","J Neurol Neurosurg Psychiatry","2003","2003/07/24","PMC1738607","","10.1136/jnnp.74.8.1036"
"14530738","Independent component analysis as a tool to eliminate artifacts in EEG: a quantitative study","Iriarte J, Urrestarazu E, Valencia M, Alegre M, Malanda A, Viteri C, Artieda J.","J Clin Neurophysiol. 2003 Jul-Aug;20(4):249-57. doi: 10.1097/00004691-200307000-00004.","Iriarte J","J Clin Neurophysiol","2003","2003/10/08","","","10.1097/00004691-200307000-00004"
"12752465","Statistical mapping of scalp-recorded ictal EEG records using wavelet analysis","Battiston JJ, Darcey TM, Siegel AM, Williamson PD, Barkan HI, Akay M, Thadani VM, Roberts DW.","Epilepsia. 2003 May;44(5):664-72. doi: 10.1046/j.1528-1157.2003.54202.x.","Battiston JJ","Epilepsia","2003","2003/05/20","","","10.1046/j.1528-1157.2003.54202.x"
"12600345","Optimised performance of the backward longswing on rings","Yeadon MR, Brewin MA.","J Biomech. 2003 Apr;36(4):545-52. doi: 10.1016/s0021-9290(02)00423-2.","Yeadon MR","J Biomech","2003","2003/02/26","","","10.1016/s0021-9290(02)00423-2"
"12773291","MR imaging of epilepsy: state of the art at 1.5 T and potential of 3 T","Briellmann RS, Pell GS, Wellard RM, Mitchell LA, Abbott DF, Jackson GD.","Epileptic Disord. 2003 Mar;5(1):3-20.","Briellmann RS","Epileptic Disord","2003","2003/05/30","","",""
"12784932","Combined measurement of event-related potentials (ERPs) and fMRI","Sommer M, Meinhardt J, Volz HP.","Acta Neurobiol Exp (Wars). 2003;63(1):49-53.","Sommer M","Acta Neurobiol Exp (Wars)","2003","2003/06/06","","",""
"12581230","Brain diffusion after single seizures","Hufnagel A, Weber J, Marks S, Ludwig T, De Greiff A, Leonhardt G, Widmann G, Stolke D, Forsting M.","Epilepsia. 2003 Jan;44(1):54-63. doi: 10.1046/j.1528-1157.2003.07802.x.","Hufnagel A","Epilepsia","2003","2003/02/13","","","10.1046/j.1528-1157.2003.07802.x"
"12509831","Reduction of transient signal oscillations in true-FISP using a linear flip angle series magnetization preparation","Deshpande VS, Chung YC, Zhang Q, Shea SM, Li D.","Magn Reson Med. 2003 Jan;49(1):151-7. doi: 10.1002/mrm.10337.","Deshpande VS","Magn Reson Med","2003","2003/01/02","","","10.1002/mrm.10337"
"12112773","Mismatch responses to randomized gradient switching noise as reflected by fMRI and whole-head magnetoencephalography","Mathiak K, Rapp A, Kircher TT, Grodd W, Hertrich I, Weiskopf N, Lutzenberger W, Ackermann H.","Hum Brain Mapp. 2002 Jul;16(3):190-5. doi: 10.1002/hbm.10041.","Mathiak K","Hum Brain Mapp","2002","2002/07/12","PMC6872018","","10.1002/hbm.10041"
"11870926","Monte Carlo simulation studies of EEG and MEG localization accuracy","Liu AK, Dale AM, Belliveau JW.","Hum Brain Mapp. 2002 May;16(1):47-62. doi: 10.1002/hbm.10024.","Liu AK","Hum Brain Mapp","2002","2002/03/01","PMC6871820","","10.1002/hbm.10024"
"11903462","Independent component analysis of ictal EEG in medial temporal lobe epilepsy","Nam H, Yim TG, Han SK, Oh JB, Lee SK.","Epilepsia. 2002 Feb;43(2):160-4. doi: 10.1046/j.1528-1157.2002.23501.x.","Nam H","Epilepsia","2002","2002/03/21","","","10.1046/j.1528-1157.2002.23501.x"
"11753002","Artifact robustness, inter- and intraindividual baseline stability, and rational EEG parameter selection","Bruhn J, Bouillon TW, Hoeft A, Shafer SL.","Anesthesiology. 2002 Jan;96(1):54-9. doi: 10.1097/00000542-200201000-00015.","Bruhn J","Anesthesiology","2002","2001/12/26","","","10.1097/00000542-200201000-00015"
"11559961","Analysis and visualization of single-trial event-related potentials","Jung TP, Makeig S, Westerfield M, Townsend J, Courchesne E, Sejnowski TJ.","Hum Brain Mapp. 2001 Nov;14(3):166-85. doi: 10.1002/hbm.1050.","Jung TP","Hum Brain Mapp","2001","2001/09/18","PMC6871967","","10.1002/hbm.1050"
"20824156","Imaging Brain Dynamics Using Independent Component Analysis","Jung TP, Makeig S, McKeown MJ, Bell AJ, Lee TW, Sejnowski TJ.","Proc IEEE Inst Electr Electron Eng. 2001 Jul 1;89(7):1107-1122. doi: 10.1109/5.939827.","Jung TP","Proc IEEE Inst Electr Electron Eng","2001","2010/09/09","PMC2932458","HHMIMS197143","10.1109/5.939827"
"11241700","Perfusion-weighted imaging of interictal hypoperfusion in temporal lobe epilepsy using FAIR-HASTE: comparison with H(2)(15)O PET measurements","Liu HL, Kochunov P, Hou J, Pu Y, Mahankali S, Feng CM, Yee SH, Wan YL, Fox PT, Gao JH.","Magn Reson Med. 2001 Mar;45(3):431-5. doi: 10.1002/1522-2594(200103)45:3<431::aid-mrm1056>3.0.co;2-e.","Liu HL","Magn Reson Med","2001","2001/03/10","","","10.1002/1522-2594(200103)45:3<431::aid-mrm1056>3.0.co;2-e"
"11170306","Low-resolution electrical tomography of the brain during psychometrically matched verbal and spatial cognitive tasks","Koles ZJ, Flor-Henry P, Lind JC.","Hum Brain Mapp. 2001 Mar;12(3):144-56. doi: 10.1002/1097-0193(200103)12:3<144::aid-hbm1011>3.0.co;2-3.","Koles ZJ","Hum Brain Mapp","2001","2001/02/15","PMC6871931","","10.1002/1097-0193(200103)12:3<144::aid-hbm1011>3.0.co;2-3"
"11064414","Electroencephalography during functional echo-planar imaging: detection of epileptic spikes using post-processing methods","Hoffmann A, Jäger L, Werhahn KJ, Jaschke M, Noachtar S, Reiser M.","Magn Reson Med. 2000 Nov;44(5):791-8. doi: 10.1002/1522-2594(200011)44:5<791::aid-mrm17>3.0.co;2-2.","Hoffmann A","Magn Reson Med","2000","2000/11/07","","","10.1002/1522-2594(200011)44:5<791::aid-mrm17>3.0.co;2-2"
"10926622","Myogenic and scalp signals evoked by midinspiratory airway occlusion","Garden AL.","J Appl Physiol (1985). 2000 Aug;89(2):422-9. doi: 10.1152/jappl.2000.89.2.422.","Garden AL","J Appl Physiol (1985)","2000","2000/08/05","","","10.1152/jappl.2000.89.2.422"
"11186075","Automatic detection of rapid eye movements by discrete wavelet transform","Tsuji Y, Satoh H, Itoh N, Sekiguchi Y, Nagasawa K.","Psychiatry Clin Neurosci. 2000 Jun;54(3):276-7. doi: 10.1046/j.1440-1819.2000.00676.x.","Tsuji Y","Psychiatry Clin Neurosci","2000","2001/02/24","","","10.1046/j.1440-1819.2000.00676.x"
